Carrier,ID ,Search Ring Name ID,Block,Lot,Zoning District,Hight and Bulk District,Type of Building,Preference (1-7),Type of Consumer Services,Type of Consumer Products,Number of Antennas,Location of BTS,Type of Technology,Radio Frequency Range (Megahertz),Power Output of Equipment (Watts),Height to Top of Antenna,Name of Community Liason,Phone Number of Community Liason,Comments,Location 1
Verizon Wireless,421809,SF South St,TBD,TBD,TBD,TBD,Garage,,"Voice, Data, High Speed Data",,,,,,,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.769128', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.388475'}"
Verizon Wireless,450404,Smith Cardio,TBD,TBD,TBD,TBD,Building,,"Voice, Data, High Speed Data",,,,,,,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.76575', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.39057'}"
Verizon Wireless,450403,Medical Cntr Garage,TBD,TBD,TBD,TBD,Garage,,"Voice, Data, High Speed Data",,,,,,,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.765908', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.39212'}"
Verizon Wireless,TBD,Stanyan & Carl St,TBD,TBD,TBD,TBD,Building,,"Voice, Data, High Speed Data",,,,,,,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.765589', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.453023'}"
Verizon Wireless,297877,SF_LM_PH1_SC 43,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.794125', 'needs_recoding': False, 'human_address': '{""address"":""Ferry Plaza"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.393525'}"
Verizon Wireless,297885,SF LM PH1 SC 51 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.793514', 'needs_recoding': False, 'human_address': '{""address"":""Spear Street"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.395142'}"
Verizon Wireless,302022,SF LM PH2 SC 107 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.770517', 'needs_recoding': False, 'human_address': '{""address"":""Howard Street"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417553'}"
Verizon Wireless,302038,SF_LM_PH2_SC 122,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.781969', 'needs_recoding': False, 'human_address': '{""address"":""Tehama St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.403228'}"
Verizon Wireless,302014,SF LM PH2 SC 99 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.776314', 'needs_recoding': False, 'human_address': '{""address"":""8th Street"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411361'}"
Verizon Wireless,302046,SF_LM_PH3_SC 135,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.769361', 'needs_recoding': False, 'human_address': '{""address"":""3rd st."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.391184'}"
Verizon Wireless,302454,SF_UM_PH1_SC51,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.791801', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.398'}"
Verizon Wireless,302476,SF_UM_PH2_SC69,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.807639', 'needs_recoding': False, 'human_address': '{""address"":""Stockton St"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41058'}"
Verizon Wireless,302628,SF_UM_PH3_SC17,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.781044', 'needs_recoding': False, 'human_address': '{""address"":""McALLISTER ST"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41363'}"
Verizon Wireless,302645,SF UM PH3 SC 2 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.788235', 'needs_recoding': False, 'human_address': '{""address"":""POST ST."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.408222'}"
Verizon Wireless,302551,SF UM PH3 SC 251 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.787789', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 700 Jones St. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413315'}"
Verizon Wireless,302668,SF UM PH3 SC 252 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.78834', 'needs_recoding': False, 'human_address': '{""address"":""ADJACENT TO 627 TAYLOR ST. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411911'}"
Verizon Wireless,302644,SF_UM_PH3_SC260,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.786822', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.411564'}"
Verizon Wireless,302651,SF UM PH3 SC 299 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.781365', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 401 Golden Gate Ave. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417295'}"
Verizon Wireless,302658,SF UM PH4 SC 132 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.801584', 'needs_recoding': False, 'human_address': '{""address"":""Leavenworth St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417943'}"
Verizon Wireless,302693,SF UM PH4 SC 153 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.798947', 'needs_recoding': False, 'human_address': '{""address"":""Larkin St."",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420587'}"
Verizon Wireless,386747,SF UM SC 401 - A,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.798166', 'needs_recoding': False, 'human_address': '{""address"":""Adjacent to 312 Columbus Ave. (P.R.O.W.)"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.406964'}"
Verizon Wireless,302040,SF UM PH3 SC 130,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,,,,10,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.77623', 'needs_recoding': False, 'human_address': '{""address"":""Terry Francois Blvd"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.387942'}"
Verizon Wireless,420864,SF HAIGHT ASHBURY 001,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.762475', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.450054'}"
Verizon Wireless,420865,SF HAIGHT ASHBURY 002,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.76423', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.448504'}"
Verizon Wireless,420866,SF HAIGHT ASHBURY 003,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.765909', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.449645'}"
Verizon Wireless,420867,SF HAIGHT ASHBURY 004,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.765981', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.446217'}"
Verizon Wireless,420868,SF HAIGHT ASHBURY 005,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.769845', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.447614'}"
Verizon Wireless,425512,SF HAIGHT ASHBURY 006,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,TBD,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.769293', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.445321'}"
Verizon Wireless,420869,SF HAIGHT ASHBURY 007,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.767262', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.445665'}"
Verizon Wireless,425515,SF HAIGHT ASHBURY 008,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.771453', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.443753'}"
Verizon Wireless,425517,SF HAIGHT ASHBURY 009,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.772244', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.43'}"
Verizon Wireless,420870,SF HAIGHT ASHBURY 010,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.773903', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.430963'}"
Verizon Wireless,420871,SF HAIGHT ASHBURY 011,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.770777', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.431844'}"
Verizon Wireless,420872,SF HAIGHT ASHBURY 012,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.77168', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.434475'}"
Verizon Wireless,420873,SF HAIGHT ASHBURY 013,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.771316', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.428791'}"
Verizon Wireless,420874,SF HAIGHT ASHBURY 014,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.772902', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.432282'}"
Verizon Wireless,425518,SF HAIGHT ASHBURY 015,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.771843', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.437308'}"
Verizon Wireless,420875,SF HAIGHT ASHBURY 016,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.773179', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.429029'}"
Verizon Wireless,420876,SF HAIGHT ASHBURY 017,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.770863', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.433677'}"
Verizon Wireless,420877,SF HAIGHT ASHBURY 018,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.772686', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.433843'}"
Verizon Wireless,420971,SF HAIGHT ASHBURY 019,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.769099', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.433721'}"
Verizon Wireless,420878,SF HAIGHT ASHBURY 020,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.770814', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.441257'}"
Verizon Wireless,420972,SF HAIGHT ASHBURY 021,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.767339', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.434975'}"
Verizon Wireless,425519,SF HAIGHT ASHBURY 022,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.769756', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.436058'}"
Verizon Wireless,420879,SF HAIGHT ASHBURY 023,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.766942', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.448142'}"
Verizon Wireless,420880,SF HAIGHT ASHBURY 024,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.768968', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.446817'}"
Verizon Wireless,420881,SF HAIGHT ASHBURY 025,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.764706', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.451561'}"
Verizon Wireless,420882,SF HAIGHT ASHBURY 026,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.761616', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.448993'}"
Verizon Wireless,420883,SF HAIGHT ASHBURY 027,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.776088', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.433046'}"
Verizon Wireless,420884,SF HAIGHT ASHBURY 028,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.768691', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.450641'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 001,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.735278', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.424329'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 002,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.735144', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420188'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 003,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.732969', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417892'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 004,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.737397', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.424375'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 005,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.738128', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.420466'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 006,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.736041', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.416791'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 007,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.7388', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.4164'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 008,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.73884', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413417'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 009,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.739227', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.410147'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 010,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.740483', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.417618'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 011,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.740755', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.423394'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 012,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.744423', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.410295'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 013,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.747461', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.410423'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 014,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.745094', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413655'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 015,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.747287', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.413982'}"
Verizon Wireless,TBD,SF BERNAL HEIGHTS 016,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.744722', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.422513'}"
Verizon Wireless,TBD,SF EXCELSIOR 001,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.728935', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.422637'}"
Verizon Wireless,TBD,SF EXCELSIOR 002,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.721911', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.410082'}"
Verizon Wireless,TBD,SF EXCELSIOR 003,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.725602', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.41154'}"
Verizon Wireless,TBD,SF EXCELSIOR 004,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.727116', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.415927'}"
Verizon Wireless,TBD,SF EXCELSIOR 005,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.725477', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.422487'}"
Verizon Wireless,TBD,SF EXCELSIOR 006,TBD,TBD,TBD,TBD,Pole,,"Voice, Data, High Speed Data",,,TBD,,TBD,TBD,,Radha Sharma,925-278-4761,TBD,"{'latitude': '37.727539', 'needs_recoding': False, 'human_address': '{""address"":""TBD"",""city"":"""",""state"":"""",""zip"":""""}', 'longitude': '-122.419004'}"
